episode,cluster_id,ordered_target_ids,total_path_distance,total_reward,num_steps,num_updates,mean_loss,random_action_count,greedy_action_count,random_action_ratio,invalid_or_no_action_count,done,is_best_episode,epsilon_after_episode,best_reward_so_far,global_env_steps,replay_buffer_size,latest_checkpoint_path,best_checkpoint_path,extra
914,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.012865147553384304,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3656,3656,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
915,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.015610621427185833,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3660,3660,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
916,2,"[12, 9, 11, 10]",219.43660454395496,18.160657389833798,4,4,0.012521426426246762,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3664,3664,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
917,2,"[11, 10, 12, 9]",235.83084665930656,17.222833069185704,4,4,0.015567280817776918,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3668,3668,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
918,3,"[15, 14, 16, 13]",127.77947310830064,24.393920000598463,4,4,0.017981290235184133,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3672,3672,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
919,1,"[5, 8, 7, 6]",149.2377467868531,30.0298134782743,4,4,0.008006003336049616,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3676,3676,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
920,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.006471666041761637,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3680,3680,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
921,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.008133737370371819,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3684,3684,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
922,2,"[12, 9, 11, 10]",219.43660454395496,18.160657389833798,4,4,0.006093061063438654,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3688,3688,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
923,2,"[12, 9, 11, 10]",219.43660454395496,18.160657389833798,4,4,0.012694186763837934,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3692,3692,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
924,0,"[4, 1, 2, 3]",203.35895948892696,20.013076246536983,4,4,0.005651164625305682,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3696,3696,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
925,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.009408419427927583,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3700,3700,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
926,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.02235975512303412,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3704,3704,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
927,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.011953090550377965,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3708,3708,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
928,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.009805197012610734,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3712,3712,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
929,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.014603635878302157,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3716,3716,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
930,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.007925562094897032,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3720,3720,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
931,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.007265386520884931,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3724,3724,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
932,3,"[16, 13, 15, 14]",105.95058292191784,25.942538832616897,4,4,0.013898739125579596,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3728,3728,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
933,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.013160536531358957,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3732,3732,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
934,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.012617206783033907,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3736,3736,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
935,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.007281056954525411,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3740,3740,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
936,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.01715784112457186,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3744,3744,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
937,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.011247705202549696,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3748,3748,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
938,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.01145444659050554,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3752,3752,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
939,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.009580329991877079,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3756,3756,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
940,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.006583428708836436,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3760,3760,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
941,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.005637870461214334,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3764,3764,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
942,2,"[11, 9, 10, 12]",227.06994610847113,17.83864149511276,4,4,0.004826679651159793,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3768,3768,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
943,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.013418100192211568,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3772,3772,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
944,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.009483350208029151,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3776,3776,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
945,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.008166600367985666,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3780,3780,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
946,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.008727729436941445,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3784,3784,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
947,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.009053414221853018,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3788,3788,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
948,0,"[4, 2, 3, 1]",184.447053556711,21.064568425993755,4,4,0.005785770248621702,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3792,3792,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
949,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.008378450409509242,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3796,3796,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
950,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.005149439093656838,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3800,3800,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
951,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.012308935634791851,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3804,3804,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
952,1,"[6, 7, 5, 8]",184.52498436041088,20.003753272511286,4,4,0.007959947921335697,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3808,3808,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
953,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.010188431711867452,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3812,3812,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
954,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.014283531811088324,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3816,3816,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
955,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0065521892393007874,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3820,3820,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
956,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.006381526123732328,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3824,3824,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
957,2,"[11, 9, 10, 12]",227.06994610847113,17.83864149511276,4,4,0.012969868024811149,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3828,3828,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
958,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.006972727831453085,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3832,3832,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
959,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.0038517123321071267,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3836,3836,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
960,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.0062798550934530795,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3840,3840,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
961,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.006063912995159626,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3844,3844,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
962,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.005238553509116173,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3848,3848,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
963,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.008483146550133824,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3852,3852,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
964,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.008258500369265676,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3856,3856,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
965,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.005641158437356353,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3860,3860,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
966,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.009121183538809419,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3864,3864,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
967,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.008204192970879376,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3868,3868,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
968,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.013304889434948564,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3872,3872,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
969,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.011395472334697843,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3876,3876,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
970,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.006175186630571261,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3880,3880,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
971,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.006464783218689263,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3884,3884,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
972,2,"[10, 12, 9, 11]",205.11603076518864,17.944549681546867,4,4,0.007593962480314076,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3888,3888,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
973,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.0060981843853369355,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3892,3892,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
974,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.0063321919878944755,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3896,3896,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
975,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.005322817363776267,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3900,3900,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
976,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.014510042499750853,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3904,3904,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
977,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.015181437833234668,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3908,3908,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
978,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.006713751587085426,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3912,3912,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
979,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.013777998043224216,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3916,3916,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
980,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.006286240124609321,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3920,3920,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
981,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.007008337473962456,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3924,3924,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
982,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.009311581030488014,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3928,3928,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
983,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.009321946534328163,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3932,3932,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
984,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.00905141921248287,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3936,3936,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
985,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.010429887915961444,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3940,3940,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
986,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.01336037996225059,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3944,3944,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
987,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.009303520782850683,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3948,3948,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
988,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.009766502014826983,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,3952,3952,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
989,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.006163330166600645,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3956,3956,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
990,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.004321365850046277,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3960,3960,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
991,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.004144762991927564,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3964,3964,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
992,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.006523483665660024,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3968,3968,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
993,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.00545633869478479,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,3972,3972,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
