time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
1830.0,[],0,"[3, 15, 35, 39, 104, 117, 119, 124, 128, 167]",[],[],190,41,0,3,"{'destroyed_this_step': [119, 3, 124], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
1860.0,[],0,"[3, 15, 23, 35, 39, 43, 104, 117, 119, 124, 128, 136, 167]",[],[],187,41,0,3,"{'destroyed_this_step': [43, 136, 23], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
1890.0,[],0,"[3, 15, 23, 24, 35, 39, 43, 89, 104, 106, 117, 119, 124, 128, 136, 167]",[],[],184,41,0,3,"{'destroyed_this_step': [24, 106, 89], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
1920.0,[],0,"[3, 15, 23, 24, 35, 38, 39, 43, 89, 104, 106, 117, 119, 124, 128, 136, 147, 151, 167]",[],[],181,41,0,3,"{'destroyed_this_step': [151, 147, 38], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
1950.0,[],0,"[3, 13, 15, 23, 24, 35, 38, 39, 43, 89, 104, 106, 117, 119, 124, 128, 136, 147, 149, 151, 167, 174]",[],[],178,41,0,3,"{'destroyed_this_step': [149, 174, 13], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
1980.0,[],0,"[3, 13, 14, 15, 23, 24, 35, 38, 39, 40, 43, 68, 89, 104, 106, 117, 119, 124, 128, 136, 147, 149, 151, 167, 174]",[],[],175,41,0,3,"{'destroyed_this_step': [68, 40, 14], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
2010.0,[],0,"[3, 13, 14, 15, 23, 24, 26, 35, 36, 38, 39, 40, 43, 67, 68, 89, 104, 106, 117, 119, 124, 128, 136, 147, 149, 151, 167, 174]",[],[],172,41,0,3,"{'destroyed_this_step': [67, 36, 26], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
2040.0,[],0,"[3, 4, 13, 14, 15, 23, 24, 26, 27, 34, 35, 36, 38, 39, 40, 43, 67, 68, 89, 104, 106, 117, 119, 124, 128, 136, 147, 149, 151, 167, 174]",[],[],169,41,0,3,"{'destroyed_this_step': [34, 4, 27], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
2070.0,[],0,"[3, 4, 13, 14, 15, 23, 24, 25, 26, 27, 34, 35, 36, 37, 38, 39, 40, 43, 67, 68, 89, 104, 106, 117, 119, 124, 128, 136, 138, 147, 149, 151, 167, 174]",[],[],166,41,0,3,"{'destroyed_this_step': [138, 37, 25], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
2100.0,[],0,"[3, 4, 12, 13, 14, 15, 16, 23, 24, 25, 26, 27, 34, 35, 36, 37, 38, 39, 40, 43, 67, 68, 89, 104, 106, 117, 119, 124, 128, 136, 138, 147, 149, 151, 167, 174, 196]",[],[],163,41,0,3,"{'destroyed_this_step': [196, 12, 16], 'cluster_status': {2: 'striking', 1: 'striking', 0: 'striking'}, 'cluster_positions': {2: [664.4033334810018, -801.5592836363741], 1: [82.05000000000018, 480.4999999999999], 0: [-903.9499999999998, -566.8999999999997]}, 'uav_status_counts': {'en_route': 3, 'available': 11, 'striking': 27}}"
